,Date,Open,High,Low,Close,Volume,Stock,Return,Volume_Change,Daily_Range,Intraday_Volatility,Avg_Return,Avg_Intraday_Vol,Cluster,Profile
33,2025-05-20 03:45:00,929.7999877929688,931.0,906.9000244140624,907.9000244140624,8106160,BAJFINANCE.NS,-0.023553413278579925,0.1317121660146816,24.099975585937614,0.02591952667491728,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
34,2025-05-21 03:45:00,910.0,928.0,902.8499755859376,919.75,7321500,BAJFINANCE.NS,0.010714285714285714,-0.09679799066389017,25.150024414062386,0.027637389466002624,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
35,2025-05-22 03:45:00,919.75,919.9000244140624,907.0499877929688,913.9000244140624,6159740,BAJFINANCE.NS,-0.006360397484031111,-0.15867786655739946,12.850036621093636,0.013971227639134153,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
36,2025-05-23 03:45:00,913.9000244140624,928.6500244140624,911.0999755859376,924.3499755859376,4251690,BAJFINANCE.NS,0.011434457700748073,-0.30976145097033314,17.550048828124773,0.019203466855553273,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
37,2025-05-26 03:45:00,925.5,933.6500244140624,925.0,926.9500122070312,5476790,BAJFINANCE.NS,0.0015667338811790924,0.28814424381834036,8.650024414062386,0.009346325676998796,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
38,2025-05-27 03:45:00,927.0,929.0,914.2999877929688,917.0999755859376,7150000,BAJFINANCE.NS,-0.010679637987122315,0.30550924903091037,14.70001220703125,0.015857618346312028,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
39,2025-05-28 03:45:00,924.5,929.4500122070312,914.0999755859376,926.75,6507400,BAJFINANCE.NS,0.0024337479718766902,-0.08987412587412591,15.350036621093636,0.016603609108808693,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
40,2025-05-29 03:45:00,925.0,927.9500122070312,916.0,920.4000244140624,7081750,BAJFINANCE.NS,-0.004972946579392015,0.08826105664320627,11.95001220703125,0.012918932115709459,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
41,2025-05-30 03:45:00,917.0,920.3499755859376,912.0999755859376,918.0499877929688,15041740,BAJFINANCE.NS,0.0011450248560182662,1.124014544427578,8.25,0.008996728462377318,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
42,2025-06-02 03:45:00,913.0,916.5,904.0,911.8499755859376,6619630,BAJFINANCE.NS,-0.001259610530188813,-0.5599159405760238,12.5,0.013691128148959474,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
43,2025-06-03 03:45:00,910.5999755859376,912.7999877929688,897.0,897.9000244140625,9080270,BAJFINANCE.NS,-0.013946794983937005,0.3717186610127756,15.79998779296875,0.017351184072679156,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
44,2025-06-04 03:45:00,897.5,903.9500122070312,896.4500122070312,898.7000122070312,5544930,BAJFINANCE.NS,0.0013370609549094707,-0.38934304816927245,7.5,0.008356545961002786,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
45,2025-06-05 03:45:00,898.7000122070312,898.7000122070312,886.9500122070312,893.4000244140625,7853320,BAJFINANCE.NS,-0.005897393703103462,0.4163064276735684,11.75,0.013074440681428613,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
46,2025-06-06 03:45:00,894.5,943.4000244140624,887.5999755859375,937.1500244140624,19783860,BAJFINANCE.NS,0.047680295599846156,1.5191715096290488,55.800048828124886,0.062381273144913235,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
47,2025-06-09 03:45:00,955.0,978.7999877929688,940.2999877929688,960.75,23496010,BAJFINANCE.NS,0.006020942408376963,0.18763527441055494,38.5,0.04031413612565445,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
48,2025-06-10 03:45:00,970.0,970.0,948.5499877929688,949.75,9044040,BAJFINANCE.NS,-0.020876288659793813,-0.6150818798596017,21.45001220703125,0.022113414646423968,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
49,2025-06-11 03:45:00,949.0,957.0,940.4000244140624,942.5,11860810,BAJFINANCE.NS,-0.00684931506849315,0.31145041375314575,16.599975585937614,0.017492071218058604,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
50,2025-06-12 03:45:00,944.9000244140624,953.2999877929688,935.5,936.8499755859376,12388330,BAJFINANCE.NS,-0.008519471499767027,0.044475883181671394,17.79998779296875,0.018837958866607732,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
51,2025-06-13 03:45:00,915.0,936.5499877929688,914.7000122070312,933.0999755859376,10182020,BAJFINANCE.NS,0.019781394082991927,-0.17809583696914755,21.8499755859375,0.023879754738729508,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
52,2025-06-16 03:45:00,956.0,956.0,925.0,938.0,7016290,BAJFINANCE.NS,-0.01882845188284519,-0.31091374795963866,31.0,0.032426778242677826,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
53,2025-06-17 03:45:00,941.5,943.5,917.5,923.0,6110175,BAJFINANCE.NS,-0.01964949548592671,-0.12914446238681698,26.0,0.027615507169410514,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
54,2025-06-18 03:45:00,927.0,932.5,915.0,919.0,5002923,BAJFINANCE.NS,-0.008629989212513484,-0.18121444966797184,17.5,0.018878101402373247,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
55,2025-06-19 03:45:00,919.0,922.5,894.0,900.5,6585940,BAJFINANCE.NS,-0.02013057671381937,0.3164184217906212,28.5,0.031011969532100107,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
56,2025-06-20 03:45:00,897.0,907.5,886.0,905.0,14320241,BAJFINANCE.NS,0.008918617614269788,1.1743655423523447,21.5,0.023968784838350056,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
57,2025-06-23 03:45:00,899.0,918.0,890.5,915.5,5870597,BAJFINANCE.NS,0.01835372636262514,-0.5900490082534225,27.5,0.030589543937708564,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
58,2025-06-24 03:45:00,920.0,936.0,914.5,916.5,11555634,BAJFINANCE.NS,-0.0038043478260869567,0.9683916303571851,21.5,0.023369565217391305,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
59,2025-06-25 03:45:00,918.0,930.0,916.0,928.0,6623799,BAJFINANCE.NS,0.010893246187363835,-0.4267905162105342,14.0,0.015250544662309368,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
60,2025-06-26 03:45:00,930.0,953.5,928.5,951.5,11677790,BAJFINANCE.NS,0.023118279569892472,0.7630048858668568,25.0,0.026881720430107527,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
61,2025-06-27 03:45:00,950.0,959.5,936.0,947.0,21637194,BAJFINANCE.NS,-0.003157894736842105,0.8528500683776639,23.5,0.024736842105263158,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
62,2025-06-30 03:45:00,956.0,956.0,934.0,936.5,6086081,BAJFINANCE.NS,-0.020397489539748955,-0.7187213369718828,22.0,0.02301255230125523,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
63,2025-07-01 03:45:00,932.5,941.7999877929688,928.0,936.6500244140624,5381327,BAJFINANCE.NS,0.004450428326072264,-0.11579767012630948,13.79998779296875,0.014798914523290884,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
64,2025-07-02 03:45:00,933.0,939.8499755859376,914.0,923.0,9394493,BAJFINANCE.NS,-0.010718113612004287,0.7457576913649737,25.849975585937614,0.027706297519761645,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
65,2025-07-03 03:45:00,922.0,924.5,905.2000122070312,910.1500244140624,7606558,BAJFINANCE.NS,-0.012852468097546218,-0.19031734868502215,19.29998779296875,0.020932741640963936,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
66,2025-07-04 03:45:00,922.0,940.7000122070312,919.0,925.2999877929688,10613046,BAJFINANCE.NS,0.003579162465258948,0.39524946763043145,21.70001220703125,0.023535804996780096,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
67,2025-07-07 03:45:00,925.0,929.2999877929688,918.0999755859376,924.6500244140624,3383973,BAJFINANCE.NS,-0.0003783519847974202,-0.6811496906731582,11.200012207031136,0.012108121304898526,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
68,2025-07-08 03:45:00,918.7999877929688,929.5,918.7999877929688,927.6500244140624,3851432,BAJFINANCE.NS,0.009632168849231413,0.13813910453777267,10.70001220703125,0.011645638168469655,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
69,2025-07-09 03:45:00,926.5,946.0,924.0,940.5999755859376,5341529,BAJFINANCE.NS,0.01521853813916634,0.38689427724545045,22.0,0.023745277927684834,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
70,2025-07-10 03:45:00,943.0,951.7000122070312,942.25,947.6500244140624,5409906,BAJFINANCE.NS,0.00493109693962077,0.01280101633820574,9.45001220703125,0.01002122185263123,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
71,2025-07-11 03:45:00,938.7000122070312,947.1500244140624,931.5499877929688,933.5,4278038,BAJFINANCE.NS,-0.005539588941524784,-0.20922138018664282,15.600036621093636,0.016618766824574232,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
72,2025-07-14 03:45:00,932.0,932.0,911.2999877929688,918.8499755859376,6657978,BAJFINANCE.NS,-0.014109468255431745,0.5563157690511398,20.70001220703125,0.022210313526857563,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
73,2025-07-15 03:45:00,919.0,930.5999755859376,918.0,928.4000244140624,3892075,BAJFINANCE.NS,0.010228535815084207,-0.41542687584729177,12.599975585937614,0.013710528385133421,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
74,2025-07-16 03:45:00,924.0,927.0,919.4000244140624,921.75,3952491,BAJFINANCE.NS,-0.002435064935064935,0.015522825228188042,7.599975585937614,0.008225081802962785,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
75,2025-07-17 03:45:00,925.9500122070312,926.25,916.0,923.2999877929688,4583882,BAJFINANCE.NS,-0.002861951918706802,0.15974508227849227,10.25,0.011069712041548333,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
76,2025-07-18 03:45:00,920.5,944.9000244140624,920.0,942.0,7893820,BAJFINANCE.NS,0.023356871265616513,0.7220818511471281,24.900024414062386,0.027050542546509924,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
77,2025-07-21 03:45:00,938.9000244140624,951.0,937.3499755859376,948.4500122070312,4660232,BAJFINANCE.NS,0.010171463994719467,-0.4096353856561209,13.650024414062386,0.014538315112496597,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
78,2025-07-22 03:45:00,955.0,962.0,940.0,952.5499877929688,6237382,BAJFINANCE.NS,-0.0025654578084096857,0.3384273572646168,22.0,0.023036649214659685,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
79,2025-07-23 03:45:00,954.0,970.9500122070312,953.6500244140624,968.2999877929688,9694991,BAJFINANCE.NS,0.014989505024076259,0.5543365790326775,17.299987792968864,0.01813415911212669,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
80,2025-07-24 03:45:00,970.0,970.0,954.0,958.9500122070312,5189112,BAJFINANCE.NS,-0.011391739992751289,-0.4647636083416684,16.0,0.016494845360824743,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
81,2025-07-25 03:45:00,906.4000244140624,924.9000244140624,898.0,913.75,24415481,BAJFINANCE.NS,0.00810897549422394,3.7051366399491856,26.900024414062386,0.02967787256123671,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
82,2025-07-28 03:45:00,909.25,913.75,879.0,880.5,14011284,BAJFINANCE.NS,-0.03161946659334616,-0.42613115015018543,34.75,0.0382183117954358,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
83,2025-07-29 03:45:00,875.0499877929688,894.0,873.5,886.5499877929688,11323854,BAJFINANCE.NS,0.01314210634869562,-0.19180469113323229,20.5,0.023427233056370456,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
84,2025-07-30 03:45:00,890.9500122070312,892.5999755859375,875.0,884.8499755859375,5054496,BAJFINANCE.NS,-0.006846665399311175,-0.5536417195064507,17.5999755859375,0.019754167287499593,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
85,2025-07-31 03:45:00,872.0,887.8499755859375,868.0,881.2000122070312,6999179,BAJFINANCE.NS,0.010550472714485379,0.3847432068400094,19.8499755859375,0.022763733470111812,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
86,2025-08-01 03:45:00,884.7999877929688,895.8499755859375,873.0,875.5999755859375,5300299,BAJFINANCE.NS,-0.010397843957909195,-0.24272561110381663,22.8499755859375,0.025825017971501246,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
87,2025-08-04 03:45:00,874.0,886.75,873.7000122070312,885.2999877929688,3969985,BAJFINANCE.NS,0.012929047818042048,-0.25098848197054546,13.04998779296875,0.0149313361475615,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
88,2025-08-05 03:45:00,889.0,893.5999755859375,882.4000244140625,891.9000244140625,4446791,BAJFINANCE.NS,0.003262119700857705,0.12010272079113649,11.199951171875,0.012598370272075365,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
89,2025-08-06 03:45:00,888.0,895.5,874.5999755859375,876.6500244140625,4212648,BAJFINANCE.NS,-0.012781504038217905,-0.05265437480646151,20.9000244140625,0.02353606352934966,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
90,2025-08-07 03:45:00,871.0,882.0,867.25,879.0999755859375,5998002,BAJFINANCE.NS,0.009299627538389782,0.4238080181396595,14.75,0.0169345579793341,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
91,2025-08-08 03:45:00,877.0,888.2999877929688,876.0,877.1500244140625,3736916,BAJFINANCE.NS,0.00017106546643386544,-0.37697319874184765,12.29998779296875,0.014025071599736316,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
92,2025-08-11 03:45:00,877.1500244140625,888.2999877929688,872.75,877.7999877929688,5367926,BAJFINANCE.NS,0.0007409945400622048,0.43645883396897345,15.54998779296875,0.017727854255440698,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
93,2025-08-12 03:45:00,877.2000122070312,884.9000244140625,851.5,853.0,8257312,BAJFINANCE.NS,-0.02758779282976083,0.5382685975924408,33.4000244140625,0.03807572269638733,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
94,2025-08-13 03:45:00,854.5499877929688,864.0,849.0,860.0,10117225,BAJFINANCE.NS,0.0063776400267781886,0.22524436523653213,15.0,0.017553098372560083,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
95,2025-08-14 03:45:00,860.0,866.9000244140625,855.4500122070312,861.4500122070312,5379250,BAJFINANCE.NS,0.0016860607058502906,-0.46830776225694304,11.45001220703125,0.013313967682594477,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
96,2025-08-18 03:45:00,875.0,919.6500244140624,875.0,905.2000122070312,16277779,BAJFINANCE.NS,0.03451429966517857,2.0260313240693404,44.650024414062386,0.05102859933035701,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
97,2025-08-19 03:45:00,905.9500122070312,909.9000244140624,890.5,902.2999877929688,5764382,BAJFINANCE.NS,-0.004028946812606678,-0.6458741699343626,19.400024414062386,0.021414011979315497,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
98,2025-08-20 03:45:00,900.5499877929688,902.0,886.0499877929688,887.7999877929688,5561646,BAJFINANCE.NS,-0.01415801473857901,-0.035170465801884765,15.95001220703125,0.01771141238491479,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
99,2025-08-21 03:45:00,888.0,901.2999877929688,884.0,895.5999755859375,6697533,BAJFINANCE.NS,0.008558531065244932,0.20423576042056624,17.29998779296875,0.019481968235325168,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
100,2025-08-22 03:45:00,895.0,903.9000244140624,892.0,894.5,6424895,BAJFINANCE.NS,-0.0005586592178770949,-0.04070722757170442,11.900024414062386,0.013296116663756857,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
101,2025-08-25 03:45:00,902.0999755859376,908.0,898.1500244140625,900.7999877929688,5837876,BAJFINANCE.NS,-0.001441068427171265,-0.09136631804877748,9.8499755859375,0.010918940087033794,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
102,2025-08-26 03:45:00,899.9500122070312,901.9000244140624,873.5,876.25,6712926,BAJFINANCE.NS,-0.02633480958448959,0.1498918442255368,28.400024414062386,0.03155733543956998,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
103,2025-08-28 03:45:00,870.2000122070312,884.5,869.7000122070312,876.8499755859375,8349342,BAJFINANCE.NS,0.00764187920664398,0.24377089811506925,14.79998779296875,0.01700757019691658,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
104,2025-08-29 03:45:00,870.8499755859375,888.0,870.8499755859375,877.8499755859375,5672446,BAJFINANCE.NS,0.008038123897621013,-0.320611612268368,17.1500244140625,0.0196934315839228,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
105,2025-09-01 03:45:00,877.8499755859375,894.7999877929688,877.8499755859375,889.3499755859375,4101526,BAJFINANCE.NS,0.013100188323550511,-0.27693873154543913,16.95001220703125,0.019308552347703428,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
106,2025-09-02 03:45:00,895.0,899.5499877929688,886.1500244140625,890.0999755859375,6103185,BAJFINANCE.NS,-0.0054748876134776536,0.48802787060230757,13.39996337890625,0.014972026121682962,0.0006209734908806825,0.022010759189213202,2,Low Risk - Steady Return (Stable)
